extracted_name,refine_flag,region,trial_num
张海燕,False,1,0
马秀英,False,1,0
李淑英,False,1,0
李俊毅,False,0,0
王桂荣,False,1,0
王桂荣,False,1,0
张海燕,False,1,0
陳文雄,False,0,0
王桂荣,False,1,0
王建平,False,1,0
林雅婷,False,0,0
李淑英,False,1,0
张桂珍,False,1,0
王建平,False,1,0
王建平,False,1,0
王桂荣,False,1,0
王桂荣,False,1,0
林雅婷,False,0,0
李淑英,False,1,0
王桂荣,False,1,0
张桂珍,False,1,0
林雅婷,False,0,0
李俊毅,False,0,0
陳宥蓁,False,0,0
王桂荣,False,1,0
李兰英,False,1,0
王海燕,False,1,0
刘红梅,False,1,0
李俊毅,False,0,0
陳宥蓁,False,0,0
李俊毅,False,0,0
蔡承翰,False,0,0
张桂珍,False,1,0
王海燕,False,1,0
林秀美,False,0,0
王桂荣,False,1,0
林秀美,False,0,0
马秀英,False,1,0
林秀美,False,0,0
李俊毅,False,0,0
陳宥蓁,False,0,0
李俊毅,False,0,0
张桂珍,False,1,0
林秀美,False,0,0
张桂珍,False,1,0
林秀美,False,0,0
林秀美,False,0,0
刘红梅,False,1,0
張淑芬,False,0,0
林秀美,False,0,0
林雅婷,False,0,0
刘红梅,False,1,0
王桂荣,False,1,0
陳宥蓁,False,0,0
王海燕,False,1,0
张海燕,False,1,0
李兰英,False,1,0
刘红梅,False,1,0
蔡承翰,False,0,0
王海燕,False,1,0
李兰英,False,1,0
刘玉梅,False,1,0
蔡承恩,False,0,0
李俊毅,False,0,0
李兰英,False,1,0
王海燕,False,1,0
蔡承恩,False,0,0
李俊毅,False,0,0
李淑英,False,1,0
蔡承恩,False,0,0
李俊毅,False,0,0
李俊毅,False,0,0
张桂珍,False,1,0
王桂荣,False,1,0
张海燕,False,1,0
王桂荣,False,1,0
蔡承翰,False,0,0
王桂荣,False,1,0
林秀美,False,0,0
林雅婷,False,0,0
张淑芬,True,-1,0
林秀美,False,0,0
张海燕,False,1,0
王桂荣,False,1,0
王海燕,False,1,0
林雅婷,False,0,0
张桂珍,False,1,0
刘红梅,False,1,0
李俊毅,False,0,0
李俊毅,False,0,0
張淑芬,False,0,0
王海燕,False,1,0
蔡承恩,False,0,0
刘玉梅,False,1,0
陳宥蓁,False,0,0
蔡承恩,False,0,0
张桂珍,False,1,0
陳美惠,False,0,0
李俊毅,False,0,0
李兰英,False,1,0
张桂珍,False,1,0
林秀美,False,0,0
蔡承恩,False,0,0
张桂珍,False,1,0
王建平,False,1,0
張淑芬,False,0,0
陳宥蓁,False,0,0
林雅婷,False,0,0
蔡承恩,False,0,0
王桂荣,False,1,0
李俊毅,False,0,0
李淑英,False,1,0
李俊毅,False,0,0
王桂荣,False,1,0
王桂荣,False,1,0
张桂珍,False,1,0
林秀美,False,0,0
林雅婷,False,0,0
王桂荣,False,1,0
张桂珍,False,1,0
刘红梅,False,1,0
刘红梅,False,1,0
林秀美,False,0,0
林秀美,False,0,0
李俊毅,False,0,0
王海燕,False,1,0
李俊毅,False,0,0
李俊毅,False,0,0
刘红梅,False,1,0
黃淑惠,False,0,0
陳文雄,False,0,0
王海燕,False,1,0
李淑英,False,1,0
李兰英,False,1,0
黃淑惠,False,0,0
王海燕,False,1,0
王桂荣,False,1,0
刘玉梅,False,1,0
马秀英,False,1,0
李兰英,False,1,0
刘红梅,False,1,0
蔡承恩,False,0,0
刘红梅,False,1,0
李淑英,False,1,0
张桂珍,False,1,0
李淑英,False,1,0
王建平,False,1,0
张海燕,False,1,0
李俊毅,False,0,0
张桂珍,False,1,0
李淑英,False,1,0
張淑芬,False,0,0
王桂荣,False,1,0
李俊毅,False,0,0
李兰英,False,1,0
马秀英,False,1,0
马秀英,False,1,0
刘玉梅,False,1,0
马秀英,False,1,0
李淑英,False,1,0
王秀荣,False,1,1
张秀英,False,1,1
刘玉梅,False,1,1
李海燕,False,1,1
陳淑美,False,0,1
陳淑美,False,0,1
王秀荣,False,1,1
陳建宏,False,0,1
李桂花,False,1,1
孙秀英,False,1,1
林雅惠,False,0,1
刘玉梅,False,1,1
李淑华,False,1,1
孙秀英,False,1,1
陈志銘,True,-1,1
李桂花,False,1,1
陳思穎,False,0,1
林雅惠,False,0,1
刘玉梅,False,1,1
李淑华,False,1,1
李淑华,False,1,1
林雅惠,False,0,1
陳思穎,False,0,1
陳冠宏,False,0,1
李桂花,False,1,1
黄美惠,True,-1,1
张丽华,False,1,1
李海燕,False,1,1
陳建宏,False,0,1
陳志銘,False,0,1
李淑华,False,1,1
李宗翰,False,0,1
李淑华,False,1,1
张丽华,False,1,1
陳志銘,False,0,1
李淑华,False,1,1
陳志銘,False,0,1
张秀英,False,1,1
陳志銘,False,0,1
陳志銘,False,0,1
陳冠宏,False,0,1
陳建宏,False,0,1
陳思穎,False,0,1
陳志銘,False,0,1
李淑华,False,1,1
陳志銘,False,0,1
陳志銘,False,0,1
李海燕,False,1,1
陈建华,False,1,1
陳志銘,False,0,1
林雅惠,False,0,1
李海燕,False,1,1
李桂花,False,1,1
