extracted_name,refine_flag,region,trial_num
NA,True,-1,0
蔡承恩,False,0,0
陈美惠,True,-1,0
NA,True,-1,0
李俊毅,False,0,0
NA,True,-1,0
NA,True,-1,0
NA,True,-1,0
蔡承恩,False,0,0
陈美惠,True,-1,0
林秀美,False,0,0
蔡承恩,False,0,0
林秀美,False,0,0
陈美惠,True,-1,0
劉紅梅,True,-1,0
陳宥蓁,False,0,0
蔡承恩,False,0,0
陈美惠,True,-1,0
陳美惠,False,0,0
NA,True,-1,0
陈美惠,True,-1,0
陈美惠,True,-1,0
蔡承翰,False,0,0
NA,True,-1,0
陈美惠,True,-1,0
李兰英,False,1,0
李俊毅,False,0,0
陈美惠,True,-1,0
NA,True,-1,0
陳文雄,False,0,0
陈美惠,True,-1,0
NA,True,-1,0
NA,True,-1,0
NA,True,-1,0
蔡承恩,False,0,0
NA,True,-1,0
陈美惠,True,-1,0
蔡承翰,False,0,0
陳宥蓁,False,0,0
NA,True,-1,0
張淑芬,False,0,0
NA,True,-1,0
NA,True,-1,0
陳美惠,False,0,0
NA,True,-1,0
張淑芬,False,0,0
蔡承翰,False,0,0
NA,True,-1,0
陈美惠,True,-1,0
陈宥蓁,True,-1,0
NA,True,-1,0
陈文雄,True,-1,0
NA,True,-1,0
NA,True,-1,0
陈文雄,True,-1,0
蔡承翰,False,0,0
陈宥蓁,True,-1,0
NA,True,-1,0
陈美惠,True,-1,0
陳文雄,False,0,0
