,extracted_name,refine_flag,region,trial_num
0,李俊毅,False,0,0
1,,True,-1,0
2,,True,-1,0
3,,True,-1,0
4,,True,-1,0
5,陈美惠,True,-1,0
6,,True,-1,0
7,,True,-1,0
8,蔡承翰,False,0,0
9,李俊毅,False,0,0
10,陳文雄,False,0,0
11,李俊毅,False,0,0
12,,True,-1,0
13,李淑英,False,1,0
14,,True,-1,0
15,,True,-1,0
16,,True,-1,0
17,,True,-1,0
18,,True,-1,0
19,劉玉梅,True,-1,0
20,,True,-1,0
21,陳文雄,False,0,0
22,,True,-1,0
23,,True,-1,0
24,林雅婷,False,0,0
25,陈宥蓁,True,-1,0
26,,True,-1,0
27,,True,-1,0
28,,True,-1,0
29,,True,-1,0
30,林雅婷,False,0,0
31,蔡承翰,False,0,0
32,陈美惠,True,-1,0
33,蔡承恩,False,0,0
34,,True,-1,0
35,,True,-1,0
36,,True,-1,0
37,陳美惠,False,0,0
38,王海燕,False,1,0
39,,True,-1,0
40,,True,-1,0
41,陈美惠,True,-1,0
42,,True,-1,0
43,,True,-1,0
44,,True,-1,0
45,蔡承恩,False,0,0
46,,True,-1,0
47,,True,-1,0
48,,True,-1,0
49,,True,-1,0
50,,True,-1,0
51,,True,-1,0
52,,True,-1,0
53,陈宥蓁,True,-1,0
54,刘玉梅,False,1,0
55,,True,-1,0
56,,True,-1,0
57,陳宥蓁,False,0,0
58,,True,-1,0
59,,True,-1,0
60,,True,-1,0
61,,True,-1,0
62,刘玉梅,False,1,0
63,陳美惠,False,0,0
64,蔡承恩,False,0,0
65,陈美惠,True,-1,0
66,,True,-1,0
67,刘玉梅,False,1,0
68,蔡承翰,False,0,0
69,,True,-1,0
70,,True,-1,0
71,陈美惠,True,-1,0
72,,True,-1,0
73,陳宥蓁,False,0,0
74,,True,-1,0
75,陳宥蓁,False,0,0
76,陳文雄,False,0,0
77,蔡承恩,False,0,0
78,蔡承恩,False,0,0
79,,True,-1,0
80,,True,-1,0
81,林秀美,False,0,0
82,陳宥蓁,False,0,0
83,陳文雄,False,0,0
84,蔡承恩,False,0,0
85,,True,-1,0
86,蔡承恩,False,0,0
87,李俊毅,False,0,0
88,,True,-1,0
89,蔡承翰,False,0,0
