extracted_name,refine_flag,region,trial_num
蔡承恩,False,0,0
李俊毅,False,0,0
李俊毅,False,0,0
陳文雄,False,0,0
蔡承恩,False,0,0
蔡承翰,False,0,0
陳文雄,False,0,0
李俊毅,False,0,0
蔡承翰,False,0,0
李俊毅,False,0,0
王建平,False,1,0
李俊毅,False,0,0
李俊毅,False,0,0
蔡承翰,False,0,0
李俊毅,False,0,0
李俊毅,False,0,0
陳文雄,False,0,0
陳文雄,False,0,0
蔡承翰,False,0,0
李俊毅,False,0,0
蔡承恩,False,0,0
蔡承翰,False,0,0
陳文雄,False,0,0
陳文雄,False,0,0
李俊毅,False,0,0
李俊毅,False,0,0
陳文雄,False,0,0
陳宥蓁,False,0,0
蔡承恩,False,0,0
蔡承恩,False,0,0
李俊毅,False,0,0
王建平,False,1,0
陳文雄,False,0,0
蔡承恩,False,0,0
李俊毅,False,0,0
蔡承翰,False,0,0
李俊毅,False,0,0
李俊毅,False,0,0
蔡承翰,False,0,0
蔡承翰,False,0,0
陳文雄,False,0,0
陳文雄,False,0,0
蔡承恩,False,0,0
蔡承翰,False,0,0
蔡承翰,False,0,0
陳文雄,False,0,0
陳文雄,False,0,0
李俊毅,False,0,0
李俊毅,False,0,0
张海燕,False,1,0
蔡承恩,False,0,0
陳文雄,False,0,0
陳文雄,False,0,0
陳文雄,False,0,0
李俊毅,False,0,0
張桂珍,True,-1,0
張淑芬,False,0,0
李俊毅,False,0,0
陳文雄,False,0,0
李俊毅,False,0,0
蔡承恩,False,0,0
陳文雄,False,0,0
蔡承恩,False,0,0
蔡承恩,False,0,0
陳文雄,False,0,0
蔡承恩,False,0,0
陳文雄,False,0,0
李俊毅,False,0,0
蔡承翰,False,0,0
蔡承翰,False,0,0
王建平,False,1,0
蔡承翰,False,0,0
李俊毅,False,0,0
蔡承恩,False,0,0
李俊毅,False,0,0
蔡承翰,False,0,0
蔡承翰,False,0,0
蔡承翰,False,0,0
陳文雄,False,0,0
蔡承恩,False,0,0
李俊毅,False,0,0
蔡承翰,False,0,0
李俊毅,False,0,0
林雅婷,False,0,0
蔡承恩,False,0,0
李俊毅,False,0,0
