,extracted_name,refine_flag,region,trial_num
0,,True,-1,0
1,,True,-1,0
2,,True,-1,0
3,,True,-1,0
4,李淑英,False,1,0
5,蔡承翰,False,0,0
6,蔡承恩,False,0,0
7,李淑英,False,1,0
8,王建平,True,1,0
9,李淑英,True,1,0
10,蔡承恩,False,0,0
11,蔡承恩,False,0,0
12,,True,-1,0
13,李淑英,False,1,0
14,,True,-1,0
15,陳美惠,False,0,0
16,,True,-1,0
17,陳美惠,False,0,0
18,李淑英,False,1,0
19,陈美惠,True,-1,0
20,陳美惠,False,0,0
21,陳文雄,False,0,0
22,,True,-1,0
23,王海燕,False,1,0
24,,True,-1,0
25,,True,-1,0
26,,True,-1,0
27,,True,-1,0
28,陈美惠,True,-1,0
29,,True,-1,0
30,陈美惠,True,-1,0
31,蔡承翰,False,0,0
32,,True,-1,0
33,,True,-1,0
34,,True,-1,0
35,陳宥蓁,False,0,0
36,,True,-1,0
37,,True,-1,0
38,,True,-1,0
39,,True,-1,0
40,,True,-1,0
41,陳文雄,False,0,0
42,,True,-1,0
43,,True,-1,0
44,蔡承翰,False,0,0
45,,True,-1,0
46,,True,-1,0
47,,True,-1,0
48,李淑英,False,1,0
49,,True,-1,0
50,,True,-1,0
51,陳美惠,False,0,0
52,,True,-1,0
53,李淑英,True,1,0
54,,True,-1,0
55,蔡承翰,False,0,0
56,李淑英,False,1,0
57,蔡承翰,False,0,0
58,,True,-1,0
59,陳美惠,False,0,0
60,,True,-1,0
61,,True,-1,0
62,李淑英,False,1,0
63,,True,-1,0
64,,True,-1,0
65,,True,-1,0
66,,True,-1,0
67,,True,-1,0
68,陈美惠,True,-1,0
69,陳宥蓁,False,0,0
70,,True,-1,0
71,陳宥蓁,False,0,0
72,陳宥蓁,False,0,0
73,陳宥蓁,False,0,0
74,,True,-1,0
75,,True,-1,0
76,,True,-1,0
77,李淑英,False,1,0
78,蔡承恩,False,0,0
79,陈美惠,True,-1,0
80,蔡承恩,False,0,0
81,,True,-1,0
82,蔡承恩,False,0,0
83,,True,-1,0
84,,True,-1,0
85,,True,-1,0
86,,True,-1,0
87,,True,-1,0
88,陳美惠,False,0,0
89,李淑英,True,1,0
90,,True,-1,0
91,,True,-1,0
92,,True,-1,0
93,,True,-1,0
94,,True,-1,0
95,陳文雄,False,0,0
96,,True,-1,0
97,李淑英,False,1,0
98,李淑英,False,1,0
99,李淑英,False,1,0
100,,True,-1,0
101,,True,-1,0
102,李淑英,False,1,0
103,,True,-1,0
104,,True,-1,0
105,李淑英,True,1,0
106,李淑英,False,1,0
107,,True,-1,0
108,,True,-1,0
109,,True,-1,0
110,李淑英,False,1,0
111,王建平,False,1,0
112,陳宥蓁,False,0,0
113,,True,-1,0
114,陳宥蓁,False,0,0
115,李淑英,False,1,0
116,,True,-1,0
117,,True,-1,0
118,李淑英,False,1,0
119,,True,-1,0
120,,True,-1,0
121,李淑英,False,1,0
122,蔡承恩,False,0,0
123,,True,-1,0
124,陈宥蓁,True,-1,0
125,,True,-1,0
126,李淑英,False,1,0
127,,True,-1,0
128,,True,-1,0
129,李淑英,True,1,0
130,,True,-1,0
131,,True,-1,0
132,陳宥蓁,False,0,0
133,,True,-1,0
134,,True,-1,0
135,,True,-1,0
136,,True,-1,0
