,extracted_name,refine_flag,region,trial_num
0,陳威廷,False,0,0
1,陈玉兰,False,1,0
2,陈玉兰,False,1,0
3,王桂芳,False,1,0
4,林美華,False,0,0
5,李红霞,False,1,0
6,陳俊宇,False,0,0
7,张桂珍,False,1,0
8,李红霞,False,1,0
9,陳俊宇,False,0,0
10,李红霞,False,1,0
11,刘桂荣,False,1,0
12,陳彥廷,False,0,0
13,李佳蓉,False,0,0
14,陳俊宇,False,0,0
15,陳冠霖,False,0,0
16,李玉英,False,1,0
17,李志强,False,1,0
18,林美華,False,0,0
19,,True,-1,0
20,,True,-1,0
21,张玉兰,False,1,0
22,張雅婷,False,0,0
23,陈玉兰,False,1,0
24,林美華,False,0,0
25,张桂珍,False,1,0
26,,True,-1,0
27,,True,-1,0
28,陳俊宇,False,0,0
29,林美華,True,0,0
30,陳淑貞,False,0,0
31,李志强,True,1,0
32,陳俊宇,False,0,0
33,李玉英,False,1,0
34,刘桂荣,True,1,0
35,,True,-1,0
36,,True,-1,0
37,李佳蓉,False,0,0
38,陳威廷,False,0,0
39,陳彥廷,False,0,0
40,陳俊宇,False,0,0
41,陳俊宇,False,0,0
42,陳韻如,False,0,0
43,李志强,False,1,0
44,李志强,False,1,0
45,,True,-1,0
46,李志强,False,1,0
47,陳彥廷,False,0,0
48,陳彥廷,False,0,0
49,林美華,False,0,0
50,张玉兰,False,1,0
51,李玉英,False,1,0
52,陳韻如,False,0,0
53,,True,-1,0
54,,True,-1,0
55,李志强,False,1,0
56,李玉英,False,1,0
57,李晓辉,True,-1,0
58,陳俊宇,False,0,0
59,陳淑貞,False,0,0
60,刘桂荣,False,1,0
61,林秀美,False,0,0
62,李志强,True,1,0
63,林美華,True,0,0
64,李红霞,False,1,0
65,张玉兰,False,1,0
66,李红霞,False,1,0
67,林秀美,False,0,0
68,张桂珍,False,1,0
69,陈玉兰,False,1,0
70,张玉兰,False,1,0
71,陳淑貞,False,0,0
72,陳淑貞,False,0,0
73,陈玉兰,False,1,0
74,陳韻如,False,0,0
75,陳俊宇,False,0,0
76,李红霞,False,1,0
77,張雅婷,False,0,0
78,李玉英,False,1,0
79,李佳蓉,False,0,0
80,陈俊宇,True,-1,0
81,李红霞,False,1,0
82,李玉英,False,1,0
83,李佳蓉,False,0,0
84,陳俊宇,False,0,0
85,李志强,False,1,0
86,陳彥廷,False,0,0
87,李秀珍,False,1,0
88,陳威廷,False,0,0
89,陳威廷,True,0,0
90,李红霞,False,1,0
91,陳俊宇,False,0,0
92,張桂珍,True,-1,0
93,陳俊宇,False,0,0
94,李玉英,False,1,0
95,陳冠霖,False,0,0
96,李红霞,False,1,0
97,,True,-1,0
98,陳冠霖,False,0,0
99,李志强,False,1,0
100,李志强,False,1,0
101,李红霞,False,1,0
102,張雅婷,False,0,0
103,李志强,False,1,0
104,張雅婷,True,0,0
105,陳韻如,False,0,0
106,張雅婷,False,0,0
107,李玉英,False,1,0
108,张桂珍,False,1,0
109,,True,-1,0
110,張雅婷,False,0,0
111,陈玉兰,False,1,0
112,陳俊宇,False,0,0
113,陈玉兰,False,1,0
114,,True,-1,0
115,李佳蓉,False,0,0
116,陳淑貞,False,0,0
117,林美華,False,0,0
118,,True,-1,0
119,李佳蓉,False,0,0
120,陳俊宇,False,0,0
121,陈玉兰,True,1,0
122,李红霞,False,1,0
123,,True,-1,0
124,,True,-1,0
125,李佳蓉,False,0,0
